,StateCode,ImportDate,NetworkId,NetworkName,NetworkURL,MarketCoverage
3185,AR,2015-08-27 03:52:03,ARN001,Statewide Network,https://provider-search.qualchoice.com/default.aspx?n=1&qs=1,Individual
3186,AR,2015-08-27 03:52:03,ARN001,Dentegra Dental PPO,https://www.dentegra.com/find-a-dentist,SHOP (Small Group)
3187,AR,2015-08-27 03:52:03,ARN001,Dentegra Dental PPO,https://www.dentegra.com/find-a-dentist,Individual
3188,AR,2015-08-27 03:52:03,ARN001,NovaSys Health,http://ambetterofarkansas.com/findadoc,Individual
3189,AR,2015-08-27 03:52:03,ARN001,AR IEX Compass,http://www.uhc.com/find-a-physician/xarcompass,Individual
3190,AR,2015-08-27 03:52:03,ARN001,Statewide Network,https://provider-search.qualchoice.com/default.aspx?n=1&qs=1,Individual
3191,AR,2015-08-27 03:52:03,ARN002,True Blue PPO,https://secure.arkansasbluecross.com/providerdirectory/PhysicianSearch.aspx?PlanId=20&INbr1=100000000&INbr2=&Tier=0&coID=&PrvNet=Dental&lFrom,Individual
3192,AR,2015-08-27 03:52:03,ARN001,True Blue PPO,https://secure.arkansasbluecross.com/providerdirectory/trueblueppo.aspx,Individual
3193,AR,2015-08-27 03:52:03,ARN002,True Blue PPO,https://secure.arkansasbluecross.com/providerdirectory/PhysicianSearch.aspx?PlanId=20&INbr1=100000000&INbr2=&Tier=0&coID=&PrvNet=Dental&lFrom,SHOP (Small Group)
3194,AR,2015-08-27 03:52:03,ARN001,True Blue PPO,https://secure.arkansasbluecross.com/providerdirectory/trueblueppo.aspx,SHOP (Small Group)
3195,DE,2015-08-22 23:36:24,DEN001,Ameritas PPO Dental Network,www.standard.com,SHOP (Small Group)
3196,DE,2015-08-22 23:36:24,DEN001,Delta Dental PPO,https://www.deltadentalins.com/find-a-dentist,Individual
3197,DE,2015-08-22 23:36:24,DEN001,Delta Dental PPO,https://www.deltadentalins.com/find-a-dentist,SHOP (Small Group)
3198,DE,2015-08-25 12:56:34,DEN001,PPO_Delaware,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,Individual
3199,DE,2015-08-22 23:36:24,DEN001,Dentegra Dental PPO,https://www.dentegra.com/find-a-dentist,Individual
3200,DE,2015-08-22 23:36:24,DEN001,Dentegra Dental PPO,https://www.dentegra.com/find-a-dentist,SHOP (Small Group)
3201,DE,2015-08-22 23:36:24,DEN001,PDP PLUS,https://metlocator.metlife.com/metlocator/execute/Search?,SHOP (Small Group)
3202,DE,2015-08-22 23:36:24,DEN001,Ameritas PPO Dental Network,www.ameritas.com,SHOP (Small Group)
3203,DE,2015-08-23 14:39:40,DEN001,OA HMO_Delaware,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,Individual
3204,DE,2015-08-23 14:39:40,DEN001,OA POS_Delaware,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,SHOP (Small Group)
3205,DE,2015-08-22 23:36:24,DEN001,Dominion DHMO Network,https://www.dominiondental.com/find-a-dentist,SHOP (Small Group)
3206,DE,2015-08-22 23:36:24,DEN001,Dominion DHMO Network,https://www.dominiondental.com/find-a-dentist,Individual
3207,DE,2015-08-22 23:36:24,DEN002,Dominion Access PPO Network,https://www.dominiondental.com/find-a-dentist,SHOP (Small Group)
3208,DE,2015-08-22 23:36:24,DEN003,Dominion PPO Elite Network,https://www.dominiondental.com/find-a-dentist,Individual
3209,DE,2015-08-22 23:36:24,DEN001,Ameritas PPO Dental Network,www.reliancestandard.com,SHOP (Small Group)
3210,DE,2015-10-21 17:48:08,DEN001,Highmark DE PPO,https://provdir.highmarkbcbsde.com/,SHOP (Small Group)
3211,DE,2015-10-21 17:48:08,DEN001,Highmark DE PPO,https://provdir.highmarkbcbsde.com/,Individual
3212,DE,2015-08-22 23:36:24,DEN001,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,SHOP (Small Group)
3213,DE,2015-08-22 23:36:24,DEN001,Indemnity,Indemnity,SHOP (Small Group)
3214,HI,2015-10-29 11:27:21,HIN001,BEST Life Nationwide,http://www.bestlife.com/exchange/provider.html,Individual
3215,HI,2015-10-29 11:27:21,HIN001,HMSA Preferred Provider with Vision,http://www.hmsa.com/search/providers,Individual
3216,HI,2015-10-29 11:27:21,HIN002,"HMSA Preferred Provider with Vision, CompCare, and Fitness",http://www.hmsa.com/search/providers,Individual
3217,HI,2015-10-29 11:27:21,HIN003,"HMSA Health Plan Hawaii with Vision, CompCare, and Fitness",http://www.hmsa.com/search/providers,Individual
3218,HI,2015-10-29 11:27:21,HIN004,HMSA Preferred Provider with Vision and Fitness,http://www.hmsa.com/search/providers,Individual
3219,HI,2015-10-29 11:27:21,HIN005,HMSA Health Plan Hawaii with Vision and Fitness,http://www.hmsa.com/search/providers,Individual
3220,HI,2015-10-29 11:27:21,HIN006,HMSA Fee For Service Dental,http://www.hmsa.com/search/providers,Individual
3221,HI,2015-10-29 11:27:21,HIN007,HMSA HMO Dental,http://www.hmsa.com/search/providers,Individual
3222,HI,2015-10-29 11:27:21,HIN001,Hawaii Dental Service,https://www.hawaiidentalservice.com/ddpahi/HtmlPage.jsp?DView=providerSearch,Individual
3223,HI,2015-10-29 11:27:21,HIN001,Dentegra Dental PPO,www.dentegra.com/find-a-dentist,Individual
3224,HI,2015-10-29 11:27:21,HIN001,Kaiser Permanente,https://healthy.kaiserpermanente.org/health/care/consumer/locate-our-services/doctors-and-locations,Individual
3225,IA,2015-08-20 12:28:36,IAN001,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,Individual
3226,IA,2015-08-20 12:28:36,IAN001,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,SHOP (Small Group)
3227,IA,2015-08-20 12:28:36,IAN002,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,Individual
3228,IA,2015-10-21 17:48:08,IAN001,DenteMax,https://www.truassure.com/find-a-provider,SHOP (Small Group)
3229,IA,2015-10-21 17:48:08,IAN001,DenteMax,https://www.truassure.com/find-a-provider,Individual
3230,IA,2015-08-27 03:52:03,IAN001,OA POS_Iowa,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=233&clientprodcode=123309,Individual
3231,IA,2015-08-27 03:52:03,IAN002,OA POS_Iowa_MIPPA,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=233&clientprodcode=123303,Individual
3232,IA,2015-08-27 03:52:03,IAN003,OA POS_Iowa_Patient Preferred,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=233&clientprodcode=123304,Individual
3233,IA,2015-08-27 03:52:03,IAN004,OA POS_Iowa_Unity Point Health Des Moines,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=233&clientprodcode=123306,Individual
3234,IA,2015-08-27 03:52:03,IAN005,OA POS_Iowa_Unity Point Health Quad Cities,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=233&clientprodcode=123307,Individual
3235,IA,2015-08-27 03:52:03,IAN006,OA POS_Iowa_Unity Point Cedar Rapids,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=233&clientprodcode=123305,Individual
3236,IA,2015-08-27 03:52:03,IAN007,OA POS_Iowa_Unity Point Waterloo,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=233&clientprodcode=123308,Individual
3237,IA,2015-08-27 03:52:03,IAN008,OA POS_Iowa_Mercy Medical Center Des Moines,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=233&clientprodcode=123311,Individual
3238,IA,2015-08-27 03:52:03,IAN009,OA HMO_Iowa_CHI Health Omaha,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=233&clientprodcode=123301,Individual
3239,IA,2015-08-27 03:52:03,IAN010,OA HMO_Iowa_Methodist Health Partner,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=233&clientprodcode=123302,Individual
3240,IA,2015-08-27 03:52:03,IAN011,OA HMO_Iowa_Nebraska Health Network,http://www.providerlookuponline.com/coventry/po7/gateway.aspx?plancode=233&clientprodcode=123310,Individual
3241,IA,2015-08-20 12:28:36,IAN001,Careington Maximum Care Network,www.careington.com/co/maxcare,SHOP (Small Group)
3242,IA,2015-10-21 17:48:08,IAN001,Gundersen Select SHOP,https://www.gundersenhealthplan.org/ForMembers/ProviderDirectory.aspx,SHOP (Small Group)
3243,IA,2015-10-21 17:48:08,IAN002,GundersenOne Individual,https://www.gundersenhealthplan.org/ForMembers/ProviderDirectory.aspx,Individual
3244,IA,2015-08-20 12:28:36,IAN001,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,SHOP (Small Group)
3245,IA,2015-10-21 17:48:08,IAN001,IA IEX Compass,http://www.uhc.com/find-a-physician/xiacompass,Individual
3246,IA,2015-08-20 12:28:36,IAN001,Dentegra Dental PPO,www.dentegra.com/find-a-dentist,SHOP (Small Group)
3247,IA,2015-08-20 12:28:36,IAN001,Dentegra Dental PPO,www.dentegra.com/find-a-dentist,Individual
3248,IA,2015-08-20 12:28:36,IAN001,Connection Dental and Stratose,https://www.kclgroupbenefits.com/services/providers.aspx,SHOP (Small Group)
3249,IA,2015-08-25 12:56:34,IAN001,Premier,http://www.deltadentalia.com/provider-search/dental/,SHOP (Small Group)
3250,IA,2015-08-25 12:56:34,IAN002,PPO Plus Premier,http://www.deltadentalia.com/provider-search/dental/,Individual
3251,IA,2015-08-25 12:56:34,IAN002,PPO Plus Premier,http://www.deltadentalia.com/provider-search/dental/,SHOP (Small Group)
3252,IA,2015-08-27 03:52:03,IAN001,BEST Life Nationwide,http://www.bestlife.com/exchange/dentemax.html,Individual
3253,IA,2015-08-27 03:52:03,IAN001,BEST Life Nationwide,http://www.bestlife.com/exchange/dentemax.html,SHOP (Small Group)
3254,IA,2015-08-25 12:56:34,IAN001,Avera Health Plans,https://www.avera.org/marketplace/provider-directory/,SHOP (Small Group)
3255,IA,2015-08-25 12:56:34,IAN001,Avera Health Plans,https://www.avera.org/marketplace/provider-directory/,Individual
3256,IA,2015-09-27 20:37:48,IAN001,Combined Dental Network,www.dentemax.com; www.stratose.com/find-a-provider,SHOP (Small Group)
3257,IA,2015-08-27 03:52:03,IAN001,Sanford Health Plan Iowa Network,http://www.viiad.com/shp/provider_search_main.asp,SHOP (Small Group)
3258,IA,2015-08-30 09:33:32,IAN001,IA SHOP Navigate,http://www.uhc.com/find-a-physician/shopianavigate,SHOP (Small Group)
3259,IA,2015-08-30 09:33:32,IAN002,IA SHOP Choice Plus,http://www.uhc.com/find-a-physician/shopiachoiceplus,SHOP (Small Group)
3260,IA,2015-08-20 12:28:36,IAN001,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,SHOP (Small Group)
3261,IA,2015-10-22 15:45:43,IAN001,Midlands Choice,https://www.medica.com/insureproviders,Individual
3262,IL,2015-08-27 03:52:03,ILN001,IL IEX Compass,http://www.uhc.com/find-a-physician/xilcompass,Individual
3263,IL,2015-08-28 13:59:00,ILN001,United of Omaha Network,www.mutualofomaha.com/dental,SHOP (Small Group)
3264,IL,2015-08-27 03:52:03,ILN001,Dentegra Dental PPO,https://www.dentegra.com/find-a-dentist,Individual
3265,IL,2015-08-27 03:52:03,ILN001,Dentegra Dental PPO,https://www.dentegra.com/find-a-dentist,SHOP (Small Group)
3266,IL,2015-09-25 06:20:33,ILN001,Health Alliance Elite Nework,https://www.healthalliance.org/Guests/ProviderSearch?DirectoryName=IEX,SHOP (Small Group)
3267,IL,2015-09-25 06:20:33,ILN001,Health Alliance Elite Network,https://www.healthalliance.org/Guests/ProviderSearch?DirectoryName=IEX,Individual
3268,IL,2015-09-25 06:20:33,ILN002,Health Alliance Methodist Network,https://www.healthalliance.org/Guests/ProviderSearch?DirectoryName=MEX,Individual
3269,IL,2015-09-25 06:20:33,ILN002,Health Alliance Methodist Network,https://www.healthalliance.org/Guests/ProviderSearch?DirectoryName=MEX,SHOP (Small Group)
3270,IL,2015-09-25 06:20:33,ILN003,Health Alliance Riverside Network,https://www.healthalliance.org/Guests/ProviderSearch?DirectoryName=REX,Individual
3271,IL,2015-08-27 15:13:29,ILN001,"DenteMax, LLC",www.dentemax.com,SHOP (Small Group)
3272,IL,2015-11-17 16:15:02,ILN001,IlliniCare Health Network,http://ambetter.illinicare.com/findadoc,Individual
3273,IL,2015-08-27 03:52:03,ILN001,Ameritas PPO Dental Network,www.standard.com,SHOP (Small Group)
3274,IL,2015-08-27 03:52:03,ILN001,CoventryOne Silver/Bronze Exchange PPO,http://moslcovoneppo.coventryproviders.com,Individual
3275,IL,2015-08-27 03:52:03,ILN002,CoventryOne Carelink from Coventry,http://moslcovonecarelink.coventryproviders.com,Individual
3276,IL,2015-08-27 03:52:03,ILN003,FocusedCare HPN,http://moslfocusedcarehpn.coventryproviders.com,Individual
3277,IL,2015-08-27 03:52:03,ILN004,CoventryOne Gold Exchange PPO,http://moslcovoneppo.coventryproviders.com,Individual
3278,IL,2015-11-19 07:02:40,ILN011,Blue Choice Preferred PPO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BCE&entryPt=SHOP,SHOP (Small Group)
3279,IL,2015-07-15 14:27:53,ILN001,Blue Choice Preferred PPO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BCE&entryPt=MKT,SHOP (Small Group)
3280,IL,2015-11-19 07:02:40,ILN005,BlueCare Dental PPO,http://www.bcbsil.com/providers/dental.htm,Individual
3281,IL,2015-11-19 07:02:40,ILN001,Blue Choice Preferred PPO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BCE&entryPt=MKT,Individual
3282,IL,2015-11-19 07:02:40,ILN012,Blue Precision HMO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BAV&entryPt=SHOP,SHOP (Small Group)
3283,IL,2015-11-19 07:02:40,ILN002,Blue Precision HMO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BAV&entryPt=MKT,Individual
3284,IL,2015-05-24 16:05:30,ILN002,Blue Precision HMO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BAV&entryPt=MKT,SHOP (Small Group)
3285,IL,2015-11-19 07:02:40,ILN003,BlueCare Direct,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BHD&entryPt=MKT,Individual
3286,IL,2015-11-19 07:02:40,ILN013,BlueCare Direct,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BHD&entryPt=SHOP,SHOP (Small Group)
3287,IL,2015-07-14 17:55:12,ILN003,BlueCare Direct,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=BHD&entryPt=MKT,SHOP (Small Group)
3288,IL,2015-05-24 16:05:30,ILN004,PPO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=PPO&entryPt=MKT,SHOP (Small Group)
3289,IL,2015-11-19 07:02:40,ILN014,PPO,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=PPO&entryPt=SHOP,SHOP (Small Group)
3290,IL,2015-08-27 03:52:03,ILN001,Connection Dental and Stratose,https://www.kclgroupbenefits.com/services/providers.aspx,SHOP (Small Group)
3291,IL,2015-08-27 03:52:03,ILN001,Principal Plan Dental,http://c3.go2dental.com/member/dental_search/provsel.cgi,SHOP (Small Group)
3292,IL,2015-09-25 06:20:33,ILN001,DSM USA Insurance Company Inc Marketplace,http://www.dentaquest.com/marketplace/il/,SHOP (Small Group)
3293,IL,2015-09-25 06:20:33,ILN001,DSM USA Insurance Company Inc Marketplace,http://www.dentaquest.com/marketplace/il/,Individual
3294,IL,2015-08-28 13:59:00,ILN001,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,Individual
3295,IL,2015-08-28 13:59:00,ILN002,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,Individual
3296,IL,2015-08-27 03:52:03,ILN001,Advantage Plus 2.0,https://www.unitedconcordia.com/find-a-dentist/?network=30,SHOP (Small Group)
3297,IL,2015-08-27 03:52:03,ILN001,Assurant Dental Network,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,SHOP (Small Group)
3298,IL,2015-08-28 13:59:00,ILN001,Chicago HMOx,https://www.humana.com/finder/search?customerId=1059&pfpkey=793,Individual
3299,IL,2015-08-28 13:59:00,ILN002,Illinois HMOx,https://www.humana.com/finder/search?customerID=1107&pfpkey=1028,Individual
3300,IL,2015-08-27 03:52:03,ILN001,Ameritas PPO Dental Network,www.reliancestandard.com,SHOP (Small Group)
3301,IL,2015-08-28 13:59:00,ILN001,Delta Dental of Illinois,http://www.deltadentalilexchange.com/find-a-dentist/,Individual
3302,IL,2015-08-27 03:52:03,ILN002,HumanaDental PPO/Traditional Preferred,https://www.humana.com/finder/search?customerId=1085&pfpkey=317,Individual
3303,IL,2015-08-27 03:52:03,ILN001,ChoicePOS,https://www.humana.com/finder/search?customerId=1059&pfpkey=385,Individual
3304,IL,2015-08-27 15:13:29,ILN001,Ameritas PPO Dental Network,www.ameritas.com,SHOP (Small Group)
3305,IL,2015-08-27 03:52:03,ILN001,Careington Maximum Care Network,www.careington.com/co/maxcare,SHOP (Small Group)
3306,IL,2015-08-27 03:52:03,ILN001,IL IEX Harken,http://www.harkenhealth.com/providers/OurDocs-IL,Individual
3307,IL,2015-08-30 09:33:32,ILN001,LLH PPO 1,https://www.landoflincolnhealth.org/find-a-doctor/small-business,SHOP (Small Group)
3308,IL,2015-08-30 09:33:32,ILN001,LLH PPO 1,https://www.landoflincolnhealth.org/find-a-doctor/individual,Individual
3309,IL,2015-08-30 09:33:32,ILN002,LLH PPO 2,https://www.landoflincolnhealth.org/find-a-doctor/individual,Individual
3310,IL,2015-08-30 09:33:32,ILN002,LLH PPO 2,https://www.landoflincolnhealth.org/find-a-doctor/small-business,SHOP (Small Group)
3311,IL,2015-08-30 09:33:32,ILN003,LLH PPO 3,https://www.landoflincolnhealth.org/find-a-doctor/individual,Individual
3312,IL,2015-08-30 09:33:32,ILN003,LLH PPO 3,https://www.landoflincolnhealth.org/find-a-doctor/small-business,SHOP (Small Group)
3313,IL,2015-08-30 09:33:32,ILN004,LLH PPO 4,https://www.landoflincolnhealth.org/find-a-doctor/individual,Individual
3314,IL,2015-08-30 09:33:32,ILN004,LLH PPO 4,https://www.landoflincolnhealth.org/find-a-doctor/small-business,SHOP (Small Group)
3315,IL,2015-08-30 09:33:32,ILN005,LLH PPO 5,https://www.landoflincolnhealth.org/find-a-doctor/small-business,SHOP (Small Group)
3316,IL,2015-08-30 09:33:32,ILN005,LLH PPO 5,https://www.landoflincolnhealth.org/find-a-doctor/individual,Individual
3317,IL,2015-08-30 09:33:32,ILN006,LLH PPO 6,https://www.landoflincolnhealth.org/find-a-doctor/small-business,SHOP (Small Group)
3318,IL,2015-08-30 09:33:32,ILN006,LLH PPO 6,https://www.landoflincolnhealth.org/find-a-doctor/individual,Individual
3319,IL,2015-08-30 09:33:32,ILN007,LLH PPO 7,https://www.landoflincolnhealth.org/find-a-doctor/small-business,SHOP (Small Group)
3320,IL,2015-08-30 09:33:32,ILN007,LLH PPO 7,https://www.landoflincolnhealth.org/find-a-doctor/individual,Individual
3321,IL,2015-08-30 09:33:32,ILN008,LLH PPO 8,https://www.landoflincolnhealth.org/find-a-doctor/small-business,SHOP (Small Group)
3322,IL,2015-08-30 09:33:32,ILN008,LLH PPO 8,https://www.landoflincolnhealth.org/find-a-doctor/individual,Individual
3323,IL,2015-08-30 09:33:32,ILN009,LLH PPO 9,https://www.landoflincolnhealth.org/find-a-doctor/individual,Individual
3324,IL,2015-08-30 09:33:32,ILN009,LLH PPO 9,https://www.landoflincolnhealth.org/find-a-doctor/small-business,SHOP (Small Group)
3325,IL,2015-08-30 09:33:32,ILN010,LLH PPO 10,https://www.landoflincolnhealth.org/find-a-doctor/individual,Individual
3326,IL,2015-08-30 09:33:32,ILN010,LLH PPO 10,https://www.landoflincolnhealth.org/find-a-doctor/small-business,SHOP (Small Group)
3327,IL,2015-08-30 09:33:32,ILN011,LLH PPO 11,https://www.landoflincolnhealth.org/find-a-doctor/small-business,SHOP (Small Group)
3328,IL,2015-08-30 09:33:32,ILN011,LLH PPO 11,https://www.landoflincolnhealth.org/find-a-doctor/individual,Individual
3329,IL,2015-08-27 03:52:03,ILN001,PDP PLUS,https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_IL&planType=DPPO&networkID=2,SHOP (Small Group)
3330,IL,2015-08-28 13:59:00,ILN001,BEST Life Nationwide,http://www.bestlife.com/exchange/dentemax.html,Individual
3331,IL,2015-08-27 03:52:03,ILN001,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,SHOP (Small Group)
3332,IL,2015-08-27 03:52:03,ILN002,DentalGuard Preferred - Individual,https://dentalexchange.guardianlife.com/providersearch,Individual
3333,IL,2015-08-27 03:52:03,ILN001,Lincoln DentalConnect?,"http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L""",SHOP (Small Group)
3334,IL,2015-08-23 14:39:40,ILN001,First Commonwealth,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,SHOP (Small Group)
3335,IL,2015-08-23 14:39:40,ILN002,First Commonwealth - Individual,https://dentalexchange.guardianlife.com/providersearch,Individual
3336,IL,2015-08-27 03:52:03,ILN001,CoventryOne PPO Network,http://ilcovoneppo.coventryproviders.com,Individual
3337,IL,2015-08-27 03:52:03,ILN002,Carelink from Coventry - A SwedishAmerican Partnership Network,http://ilswedishamerican.coventryproviders.com,Individual
3338,IL,2015-08-27 03:52:03,ILN003,Carelink from Coventry - A UnityPoint Health-Methodist Partnership Network,http://ilunitypointhealthmethodist.coventryproviders.com,Individual
3339,IL,2015-08-27 03:52:03,ILN004,Carelink from Coventry - A St. John's Hospital Partnership Network,http://ilstjohns.coventryproviders.com,Individual
3340,IL,2015-08-27 03:52:03,ILN005,Carelink from Coventry Powered by UnityPoint Health Quad Cities,http://ilunitypointhealthquadcities.coventryproviders.com,Individual
3341,IL,2015-10-21 17:48:08,ILN001,HMO_IL_Aetna Whole Health Chicago,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,Individual
3342,KS,2015-08-27 03:52:03,KSN001,Dentegra Dental PPO,https://www.dentegra.com/find-a-dentist,SHOP (Small Group)
3343,KS,2015-08-27 03:52:03,KSN001,Dentegra Dental PPO,https://www.dentegra.com/find-a-dentist,Individual
3344,KS,2015-08-22 23:36:24,KSN001,Advantage Plus,https://www.unitedconcordia.com/find-a-dentist/?network=1,SHOP (Small Group)
3345,KS,2015-08-22 23:36:24,KSN002,Alliance,https://www.unitedconcordia.com/find-a-dentist/?network=2,SHOP (Small Group)
3346,KS,2015-08-22 23:36:24,KSN003,Advantage Plus 2.0,https://www.unitedconcordia.com/find-a-dentist/?network=30,SHOP (Small Group)
3347,KS,2015-08-25 12:56:34,KSN001,BlueCAP,http://www.bcbsks.com/ProviderDirectory/?prefix=XSJ,SHOP (Small Group)
3348,KS,2015-08-25 12:56:34,KSN001,BlueCap,http://www.bcbsks.com/ProviderDirectory/?prefix=XSE,Individual
3349,KS,2015-08-25 12:56:34,KSN003,BlueChoice,http://www.bcbsks.com/ProviderDirectory/?prefix=XSI,Individual
3350,KS,2015-08-25 12:56:34,KSN003,BlueChoice,http://www.bcbsks.com/ProviderDirectory/?prefix=XSB,SHOP (Small Group)
3351,KS,2015-10-23 10:28:16,KSN001,DenteMax,https://www.truassure.com/find-a-provider,Individual
3352,KS,2015-10-23 10:28:16,KSN001,DenteMax,https://www.truassure.com/find-a-provider,SHOP (Small Group)
3353,KS,2015-08-25 12:56:34,KSN001,BlueCAP Solutions,http://www.bcbsks.com/ProviderDirectory/?prefix=XSG,SHOP (Small Group)
3354,KS,2015-08-25 12:56:34,KSN001,BlueCAP Solutions,http://www.bcbsks.com/ProviderDirectory/?prefix=XSC,Individual
3355,KS,2015-08-25 12:56:34,KSN002,BlueChoice Solutions,http://www.bcbsks.com/ProviderDirectory/?prefix=XSR,SHOP (Small Group)
3356,KS,2015-08-25 12:56:34,KSN002,BlueChoice Solutions,http://www.bcbsks.com/ProviderDirectory/?prefix=XSQ,Individual
3357,KS,2015-08-22 23:36:24,KSN001,Ameritas PPO Dental Network,http://www.ameritas.com,SHOP (Small Group)
3358,KS,2015-08-22 23:36:24,KSN001,Assurant Dental Network,http://assurant.go2dental.com/member/dental_search/srchinp.cgi?plan_number=45&plan_state=45_,SHOP (Small Group)
3359,KS,2015-08-27 03:52:03,KSN001,KS IEX Compass,http://www.uhc.com/find-a-physician/xkscompass,Individual
3360,KS,2015-08-22 23:36:24,KSN001,Connection Dental and Stratose,https://www.kclgroupbenefits.com/services/providers.aspx,SHOP (Small Group)
3361,KS,2015-08-22 23:36:24,KSN001,DentalGuard Preferred,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,SHOP (Small Group)
3362,KS,2015-08-22 23:36:24,KSN001,BEST Life Nationwide,https://www.bestlife.com/exchange/Provider.html,SHOP (Small Group)
3363,KS,2015-08-22 23:36:24,KSN001,BEST Life Nationwide,https://www.bestlife.com/exchange/Provider.html,Individual
3364,KS,2015-08-28 13:59:00,KSN001,Ameritas PPO Dental Network,http://www.reliancestandard.com,SHOP (Small Group)
3365,KS,2015-10-21 17:48:08,KSN001,Delta Dental PPO Individual,http://www.deltadentalcoversme.com/dentistsearch?entry=exchange1,Individual
3366,KS,2015-10-21 17:48:08,KSN002,Delta Dental PPO SHOP,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl?ViewProduct=B20,SHOP (Small Group)
3367,KS,2015-10-21 17:48:08,KSN003,Delta Dental Premier,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl?ViewProduct=B01,SHOP (Small Group)
3368,KS,2015-08-22 23:36:24,KSN001,"DenteMax, LLC",www.dentemax.com,SHOP (Small Group)
3369,KS,2015-08-22 23:36:24,KSN001,Ameritas PPO Dental Network,http://www.standard.com,SHOP (Small Group)
3370,KS,2015-08-22 23:36:24,KSN001,PDP PLUS,https://metlocator.metlife.com/metlocator/execute/Search?,SHOP (Small Group)
3371,KS,2015-08-28 13:59:00,KSN001,Preferred Care Blue National Plus,http://www.bluekc.com/qhp/2016/nationalplus.html,Individual
3372,KS,2015-08-28 13:59:00,KSN001,Preferred Care Blue National Plus,http://www.bluekc.com/qhp/2016/nationalplus.html,SHOP (Small Group)
3373,KS,2015-08-28 13:59:00,KSN002,BlueSelect National Plus with Walmart,http://www.bluekc.com/qhp/2016/wnationalplus.html,SHOP (Small Group)
3374,KS,2015-08-28 13:59:00,KSN002,BlueSelect National Plus with EAN,http://www.bluekc.com/qhp/2016/eannationalplus.html,Individual
3375,KS,2015-08-28 13:59:00,KSN003,BlueSelect EAN,http://www.bluekc.com/qhp/2016/ean.html,Individual
3376,KS,2015-08-28 13:59:00,KSN004,BlueSelect Walmart,http://www.bluekc.com/qhp/2016/wonly.html,Individual
3377,KS,2015-08-28 13:59:00,KSN001,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,Individual
3378,KS,2015-08-28 13:59:00,KSN001,Renaissance Dental,www.renaissancedental.com/Find-a-Dentist,SHOP (Small Group)
3379,KS,2015-08-28 13:59:00,KSN002,Delta Dental,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,Individual
3380,ME,2015-08-25 12:56:34,MEN001,Advantage Plus,https://www.unitedconcordia.com/find-a-dentist/?network=1,SHOP (Small Group)
